model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A7,2014,19998.0,Semi-Auto,40473.0,Diesel,235.0,44.8,3.0
 A4,2018,21498.0,Semi-Auto,16473.0,Petrol,145.0,49.6,1.4
 A3,2019,21450.0,Automatic,3690.0,Petrol,145.0,44.8,1.5
 A3,2019,19888.0,Manual,6161.0,Diesel,145.0,56.5,2.0
 Q7,2016,30998.0,Semi-Auto,52793.0,Diesel,200.0,47.9,3.0
 Q5,2019,35698.0,Semi-Auto,15.0,Petrol,145.0,32.1,2.0
 A3,2017,19998.0,Semi-Auto,20239.0,Diesel,145.0,56.5,2.0
 Q5,2019,31698.0,Semi-Auto,74.0,Petrol,145.0,33.2,2.0
 A7,2017,23198.0,Semi-Auto,30150.0,Diesel,145.0,62.8,3.0
 A3,2016,13998.0,Manual,56457.0,Diesel,20.0,67.3,2.0
 A4,2016,16995.0,Manual,41443.0,Diesel,30.0,67.3,2.0
 A4,2017,21998.0,Semi-Auto,10533.0,Petrol,145.0,49.6,1.4
 A4,2017,20798.0,Semi-Auto,13611.0,Petrol,145.0,50.4,1.4
 A6,2016,21880.0,Semi-Auto,15559.0,Diesel,150.0,56.5,2.0
 Q2,2017,16440.0,Manual,18882.0,Petrol,150.0,55.4,1.0
 Q3,2017,19000.0,Manual,18698.0,Petrol,145.0,49.6,1.4
 A3,2016,16000.0,Manual,16837.0,Petrol,20.0,60.1,1.4
 A1,2019,18990.0,Manual,2903.0,Petrol,150.0,51.4,1.0
 Q2,2017,20650.0,Semi-Auto,18745.0,Petrol,150.0,52.3,1.4
 A1,2019,21790.0,Semi-Auto,4454.0,Petrol,150.0,40.9,2.0
 A1,2019,21444.0,Semi-Auto,6295.0,Petrol,145.0,40.9,2.0
 A6,2017,21998.0,Semi-Auto,22456.0,Diesel,145.0,61.4,2.0
 A4,2018,17998.0,Manual,25922.0,Petrol,145.0,50.4,1.4
 Q3,2015,16998.0,Manual,23960.0,Diesel,145.0,52.3,2.0
 A4,2018,21798.0,Semi-Auto,11040.0,Petrol,145.0,49.6,1.4
 A4,2018,20498.0,Semi-Auto,15987.0,Petrol,150.0,50.4,1.4
 A3,2017,13495.0,Manual,12396.0,Petrol,20.0,60.1,1.0
 A3,2017,11495.0,Manual,51870.0,Petrol,20.0,62.8,1.4
 A1,2016,9995.0,Manual,28790.0,Petrol,0.0,67.3,1.0
 A6,2017,13995.0,Manual,47000.0,Diesel,30.0,65.7,2.0
 A6,2015,11995.0,Manual,37300.0,Diesel,30.0,65.7,2.0
 Q3,2017,19495.0,Manual,18972.0,Diesel,145.0,56.5,2.0
 A4,2017,13995.0,Semi-Auto,70580.0,Diesel,145.0,70.6,2.0
 A5,2018,22795.0,Semi-Auto,21993.0,Diesel,145.0,62.8,2.0
 A3,2017,15495.0,Manual,49471.0,Diesel,145.0,65.7,2.0
 A4,2016,14495.0,Manual,66000.0,Diesel,30.0,67.3,2.0
 A4,2016,16750.0,Semi-Auto,50715.0,Diesel,30.0,65.7,2.0
 A5,2017,20450.0,Manual,12978.0,Petrol,145.0,49.6,2.0
 A6,2018,27500.0,Semi-Auto,7825.0,Diesel,145.0,50.4,2.0
 A3,2019,23535.0,Semi-Auto,12863.0,Petrol,145.0,41.5,1.5
 A3,2019,21374.0,Automatic,14520.0,Petrol,145.0,41.5,1.5
 A3,2019,23413.0,Semi-Auto,12971.0,Petrol,145.0,41.5,1.5
 A1,2019,21714.0,Semi-Auto,2942.0,Petrol,145.0,47.1,1.0
 Q5,2018,42500.0,Semi-Auto,7566.0,Petrol,145.0,34.0,3.0
 Q7,2019,43500.0,Semi-Auto,2977.0,Diesel,145.0,33.2,3.0
 A3,2019,21450.0,Manual,7315.0,Diesel,145.0,55.4,2.0
 A1,2019,25888.0,Semi-Auto,14.0,Petrol,145.0,40.4,2.0
 A3,2017,16650.0,Semi-Auto,14712.0,Petrol,30.0,57.6,1.4
 Q2,2017,15835.0,Manual,25483.0,Petrol,30.0,55.4,1.0
 A4,2017,19750.0,Semi-Auto,9806.0,Petrol,30.0,53.3,2.0
 A1,2020,19444.0,Manual,4000.0,Petrol,145.0,49.6,1.0
 Q2,2020,25990.0,Manual,1500.0,Petrol,145.0,43.5,1.5
 A4,2020,25990.0,Semi-Auto,1500.0,Petrol,145.0,42.8,2.0
 A6,2019,30888.0,Automatic,9350.0,Diesel,145.0,47.9,2.0
 TT,2019,26500.0,Manual,3890.0,Petrol,145.0,39.8,2.0
 A6,2019,43888.0,Semi-Auto,8735.0,Diesel,145.0,37.7,3.0
 Q3,2016,15995.0,Manual,22515.0,Petrol,125.0,50.4,1.4
 A4,2016,15745.0,Semi-Auto,57828.0,Diesel,30.0,65.7,2.0
 A4,2017,16995.0,Automatic,21641.0,Petrol,145.0,51.4,1.4
 A3,2017,13795.0,Manual,18454.0,Diesel,145.0,70.6,1.6
 A3,2017,12595.0,Semi-Auto,36633.0,Petrol,20.0,62.8,1.0
 TT,2013,13455.0,Manual,39511.0,Diesel,145.0,53.3,2.0
 A6,2016,14295.0,Manual,35047.0,Diesel,30.0,65.7,2.0
 Q3,2016,13995.0,Semi-Auto,58406.0,Petrol,145.0,47.9,1.4
 Q3,2016,17400.0,Manual,21331.0,Diesel,145.0,52.3,2.0
 Q3,2017,17800.0,Manual,14707.0,Petrol,125.0,51.4,1.4
 A1,2016,11990.0,Manual,27706.0,Petrol,30.0,55.4,1.4
 A3,2016,13250.0,Manual,30928.0,Diesel,20.0,67.3,2.0
 A6,2017,20250.0,Semi-Auto,41272.0,Diesel,145.0,61.4,2.0
 Q7,2017,53990.0,Semi-Auto,30427.0,Diesel,145.0,39.2,4.0
 A1,2019,19888.0,Manual,3334.0,Petrol,145.0,47.9,1.0
 Q2,2019,24250.0,Semi-Auto,2091.0,Diesel,145.0,47.9,1.6
 Q2,2019,25250.0,Manual,2683.0,Petrol,145.0,43.5,1.5
 Q2,2019,28888.0,Semi-Auto,2311.0,Petrol,145.0,42.2,1.5
 Q2,2019,28690.0,Semi-Auto,1910.0,Petrol,145.0,42.2,1.5
 A3,2019,19490.0,Manual,2492.0,Petrol,145.0,49.6,1.0
 A1,2016,9895.0,Manual,75189.0,Diesel,0.0,80.7,1.6
 Q3,2016,15595.0,Manual,52804.0,Diesel,30.0,60.1,2.0
 A3,2016,11495.0,Manual,55545.0,Diesel,20.0,70.6,1.6
 A3,2017,11995.0,Manual,68643.0,Diesel,0.0,74.3,1.6
 A6,2016,17995.0,Semi-Auto,58836.0,Diesel,30.0,61.4,2.0
 A3,2015,9595.0,Manual,71335.0,Diesel,0.0,74.3,1.6
 A6,2016,15495.0,Semi-Auto,57173.0,Diesel,20.0,64.2,2.0
 Q3,2017,17695.0,Semi-Auto,46862.0,Diesel,145.0,55.4,2.0
 A1,2016,10395.0,Manual,53440.0,Diesel,0.0,80.7,1.6
 A1,2016,10495.0,Manual,45954.0,Diesel,0.0,80.7,1.6
 Q3,2017,19445.0,Semi-Auto,25234.0,Diesel,145.0,55.4,2.0
 Q3,2016,15845.0,Manual,22270.0,Petrol,125.0,50.4,1.4
 Q5,2016,22995.0,Semi-Auto,19273.0,Diesel,200.0,47.1,2.0
 A5,2018,24495.0,Automatic,40929.0,Diesel,145.0,58.9,3.0
 Q2,2018,19895.0,Automatic,13144.0,Petrol,145.0,54.3,1.4
 Q3,2017,17995.0,Manual,18998.0,Petrol,145.0,51.4,1.4
 RS3,2015,28985.0,Automatic,15016.0,Petrol,300.0,34.9,2.5
 A3,2020,23995.0,Manual,1560.0,Diesel,145.0,55.4,2.0
 A6,2016,16995.0,Semi-Auto,36273.0,Diesel,30.0,61.4,2.0
 A6,2018,20995.0,Automatic,27304.0,Diesel,145.0,64.2,2.0
 Q8,2019,77888.0,Automatic,3011.0,Diesel,145.0,32.8,3.0
 Q2,2019,19250.0,Manual,804.0,Petrol,145.0,47.1,1.0
 Q5,2019,36444.0,Semi-Auto,5429.0,Diesel,145.0,38.2,2.0
 A3,2018,18995.0,Manual,5864.0,Petrol,145.0,47.1,1.0
 A3,2017,13695.0,Manual,26413.0,Petrol,20.0,60.1,1.0
 A6,2020,37999.0,Automatic,2234.0,Petrol,145.0,34.0,2.0
 A6,2019,29250.0,Automatic,10055.0,Diesel,145.0,47.9,2.0
 Q2,2016,15990.0,Manual,35624.0,Diesel,30.0,64.2,1.6
 A6,2015,22995.0,Semi-Auto,65866.0,Petrol,325.0,30.7,4.0
 TT,2018,25495.0,Semi-Auto,10018.0,Petrol,145.0,42.8,2.0
 TT,2015,16990.0,Semi-Auto,23026.0,Petrol,200.0,42.2,2.0
 A5,2014,12995.0,Semi-Auto,83468.0,Diesel,150.0,53.3,2.0
 A1,2016,12995.0,Manual,30123.0,Petrol,30.0,56.5,1.4
 A3,2016,12790.0,Manual,38341.0,Petrol,125.0,52.3,1.4
 A4,2017,14995.0,Semi-Auto,41000.0,Diesel,0.0,72.4,2.0
 Q2,2017,15250.0,Manual,42755.0,Diesel,30.0,64.2,1.6
 A1,2020,22990.0,Semi-Auto,1192.0,Petrol,145.0,44.8,1.5
 Q2,2019,24448.0,Manual,3371.0,Petrol,145.0,43.5,1.5
 A1,2019,20344.0,Manual,2853.0,Petrol,145.0,47.9,1.0
 Q5,2020,53990.0,Semi-Auto,5480.0,Diesel,145.0,34.5,3.0
 A1,2019,19888.0,Manual,3927.0,Petrol,145.0,47.9,1.0
 Q2,2019,22890.0,Manual,3479.0,Petrol,145.0,44.8,1.5
 RS6,2015,51995.0,Semi-Auto,11484.0,Petrol,325.0,29.4,4.0
 A1,2017,11795.0,Manual,27444.0,Diesel,0.0,76.3,1.6
 A4,2018,22650.0,Semi-Auto,16249.0,Petrol,145.0,50.4,2.0
 A1,2017,13250.0,Manual,10417.0,Petrol,0.0,67.3,1.0
 Q2,2017,21250.0,Semi-Auto,14935.0,Petrol,145.0,52.3,1.4
 A3,2019,22000.0,Automatic,9057.0,Diesel,145.0,53.3,1.6
 A4,2019,30500.0,Automatic,4250.0,Diesel,145.0,44.8,2.0
 Q3,2019,28888.0,Manual,2774.0,Petrol,145.0,41.5,1.5
 A4,2019,32000.0,Semi-Auto,3076.0,Diesel,145.0,44.1,2.0
 R8,2013,47995.0,Manual,19834.0,Petrol,570.0,19.6,4.2
 A3,2015,9695.0,Manual,59200.0,Diesel,0.0,74.3,1.6
 Q5,2016,22495.0,Semi-Auto,25721.0,Diesel,200.0,47.1,2.0
 A3,2018,28995.0,Semi-Auto,9087.0,Petrol,145.0,43.5,2.0
 A6,2016,17495.0,Semi-Auto,31000.0,Diesel,20.0,64.2,2.0
 Q5,2016,22495.0,Semi-Auto,25721.0,Diesel,200.0,47.1,2.0
 A3,2018,28995.0,Semi-Auto,9087.0,Petrol,145.0,43.5,2.0
 A6,2015,13495.0,Manual,35921.0,Diesel,30.0,65.7,2.0
 A5,2015,15750.0,Automatic,59886.0,Petrol,160.0,44.1,1.8
 A5,2017,22450.0,Semi-Auto,16471.0,Petrol,30.0,53.3,2.0
 A5,2017,19750.0,Manual,20184.0,Diesel,30.0,64.2,2.0
 Q5,2015,23450.0,Semi-Auto,53646.0,Diesel,235.0,42.8,3.0
 A4,2017,15750.0,Manual,22077.0,Petrol,145.0,52.3,1.4
 Q2,2017,19450.0,Manual,17000.0,Petrol,145.0,50.4,1.4
 A5,2017,23490.0,Semi-Auto,20891.0,Diesel,125.0,60.1,3.0
 TT,2015,16450.0,Semi-Auto,43000.0,Petrol,205.0,42.8,2.0
 Q3,2014,11495.0,Manual,75848.0,Diesel,165.0,49.6,2.0
 A6,2017,21995.0,Semi-Auto,21883.0,Diesel,145.0,61.4,2.0
 Q3,2018,22495.0,Semi-Auto,25374.0,Petrol,145.0,48.7,1.4
 A6,2015,14995.0,Semi-Auto,77352.0,Diesel,30.0,64.2,2.0
 A3,2018,18995.0,Manual,12350.0,Petrol,145.0,54.3,1.5
 A5,2016,22995.0,Automatic,14847.0,Petrol,260.0,35.8,3.0
 A6,2015,16995.0,Semi-Auto,32235.0,Diesel,30.0,64.2,2.0
 Q7,2013,17995.0,Semi-Auto,82890.0,Diesel,300.0,38.2,3.0
 A1,2013,9995.0,Manual,48000.0,Petrol,125.0,53.3,1.4
 A1,2016,12995.0,Manual,21662.0,Petrol,30.0,56.5,1.4
 A8,2014,17790.0,Automatic,48399.0,Diesel,200.0,47.1,3.0
 A3,2016,11790.0,Manual,29813.0,Diesel,0.0,74.3,1.6
 A4,2017,13490.0,Manual,91212.0,Diesel,30.0,64.2,2.0
 A3,2013,11450.0,Automatic,61400.0,Petrol,125.0,50.4,1.8
 A4,2016,15990.0,Manual,30625.0,Diesel,30.0,67.3,2.0
 A3,2015,11390.0,Semi-Auto,48194.0,Diesel,20.0,70.6,1.6
 Q2,2017,19990.0,Semi-Auto,18887.0,Petrol,125.0,52.3,1.4
 A7,2017,23990.0,Semi-Auto,16236.0,Diesel,145.0,61.4,3.0
 A3,2015,9990.0,Manual,61443.0,Diesel,20.0,70.6,1.6
 A5,2017,19990.0,Semi-Auto,51243.0,Diesel,30.0,62.8,2.0
 Q2,2019,18595.0,Manual,4686.0,Petrol,145.0,47.1,1.0
 A1,2018,13495.0,Semi-Auto,1643.0,Petrol,145.0,64.2,1.0
 A3,2017,11895.0,Manual,28334.0,Petrol,150.0,62.8,1.0
 Q3,2017,17995.0,Semi-Auto,15916.0,Petrol,150.0,47.9,1.4
 A4,2015,16350.0,Manual,65285.0,Diesel,20.0,67.3,2.0
 A4,2017,15250.0,Manual,59000.0,Diesel,30.0,67.3,2.0
 A4,2015,12690.0,Manual,57729.0,Diesel,30.0,61.4,2.0
 A1,2014,8290.0,Manual,68037.0,Petrol,125.0,53.3,1.4
 Q5,2014,22490.0,Semi-Auto,46186.0,Diesel,265.0,41.5,3.0
 A3,2016,9995.0,Manual,49379.0,Diesel,20.0,70.6,1.6
 A4,2015,13495.0,Manual,1800.0,Diesel,30.0,65.7,2.0
 A5,2013,10750.0,Manual,39000.0,Petrol,150.0,49.6,1.8
 Q5,2016,19750.0,Semi-Auto,48269.0,Diesel,200.0,47.1,2.0
 A3,2014,8600.0,Manual,73722.0,Petrol,30.0,57.6,1.2
 A4,2016,12000.0,Semi-Auto,83984.0,Diesel,20.0,70.6,2.0
 A1,2015,9500.0,Manual,74901.0,Petrol,30.0,55.4,1.4
 A4,2016,14295.0,Semi-Auto,33319.0,Diesel,0.0,72.4,2.0
 Q7,2019,45991.0,Semi-Auto,28.0,Diesel,145.0,33.2,3.0
 A4,2019,26990.0,Semi-Auto,8900.0,Diesel,145.0,50.4,2.0
 Q7,2019,49990.0,Semi-Auto,37.0,Diesel,145.0,33.2,3.0
 A3,2016,11695.0,Semi-Auto,58398.0,Diesel,20.0,72.4,1.6
 A3,2017,16498.0,Semi-Auto,2022.0,Petrol,145.0,60.1,1.0
 Q2,2019,20998.0,Manual,1596.0,Diesel,145.0,49.6,1.6
 Q3,2015,17698.0,Semi-Auto,37986.0,Diesel,160.0,50.4,2.0
 A4,2020,31498.0,Manual,183.0,Petrol,145.0,39.2,2.0
 A1,2017,13998.0,Semi-Auto,27496.0,Petrol,150.0,56.5,1.4
 Q7,2019,49990.0,Semi-Auto,31.0,Diesel,145.0,33.2,3.0
 Q3,2017,16990.0,Manual,21984.0,Petrol,145.0,51.4,1.4
 Q5,2018,37990.0,Semi-Auto,16022.0,Petrol,145.0,34.0,3.0
 RS4,2018,54950.0,Semi-Auto,13896.0,Petrol,145.0,32.1,2.9
 Q3,2017,21583.0,Semi-Auto,46066.0,Petrol,145.0,40.4,2.0
 A3,2019,21490.0,Semi-Auto,6874.0,Petrol,145.0,42.2,1.5
 A3,2019,22997.0,Semi-Auto,5000.0,Diesel,145.0,52.3,1.6
 A1,2015,10716.0,Manual,34616.0,Diesel,0.0,80.7,1.6
 A3,2019,17691.0,Manual,12666.0,Diesel,145.0,51.4,1.6
 A4,2019,20933.0,Semi-Auto,10809.0,Diesel,145.0,51.4,2.0
 A5,2019,25990.0,Semi-Auto,2459.0,Petrol,145.0,39.8,2.0
 A5,2019,29290.0,Semi-Auto,1822.0,Petrol,145.0,39.8,2.0
 A5,2019,27491.0,Automatic,5000.0,Petrol,145.0,39.8,2.0
 Q3,2019,26978.0,Semi-Auto,10778.0,Diesel,145.0,47.1,2.0
 A5,2019,26990.0,Semi-Auto,11479.0,Petrol,145.0,39.8,2.0
 Q5,2019,30490.0,Semi-Auto,6500.0,Diesel,145.0,38.2,2.0
 Q7,2019,44636.0,Semi-Auto,38.0,Diesel,145.0,33.2,3.0
 TT,2015,22950.0,Manual,35000.0,Diesel,20.0,67.3,2.0
 A6,2020,52500.0,Semi-Auto,2000.0,Diesel,145.0,50.4,2.0
 A3,2016,17950.0,Manual,58000.0,Diesel,20.0,70.6,1.6
 A4,2019,34950.0,Manual,5800.0,Petrol,145.0,39.2,2.0
 Q5,2015,19998.0,Semi-Auto,30649.0,Diesel,200.0,47.1,2.0
 Q3,2017,17498.0,Manual,21225.0,Petrol,125.0,51.4,1.4
 Q5,2015,24998.0,Semi-Auto,29820.0,Diesel,235.0,42.8,3.0
 A3,2016,10998.0,Manual,41014.0,Petrol,125.0,53.3,1.4
 A3,2016,16950.0,Manual,67000.0,Diesel,0.0,74.3,1.6
 A6,2018,48950.0,Semi-Auto,19500.0,Diesel,145.0,39.8,3.0
 Q5,2017,22440.0,Manual,31185.0,Diesel,200.0,47.9,2.0
 A3,2017,15995.0,Manual,28987.0,Petrol,30.0,57.6,1.4
 A3,2017,11895.0,Manual,30899.0,Petrol,145.0,62.8,1.0
 Q5,2013,14750.0,Manual,63153.0,Diesel,200.0,47.9,2.0
 Q3,2018,19000.0,Manual,11450.0,Petrol,145.0,51.4,1.4
 Q2,2017,20495.0,Semi-Auto,24423.0,Petrol,150.0,52.3,1.4
 A4,2020,34990.0,Semi-Auto,50.0,Diesel,145.0,50.4,2.0
 Q2,2019,21644.0,Manual,8000.0,Diesel,145.0,49.6,1.6
 Q2,2020,26990.0,Semi-Auto,5000.0,Petrol,145.0,42.2,1.5
 Q8,2019,59990.0,Semi-Auto,5000.0,Diesel,145.0,32.8,3.0
 A5,2019,27858.0,Semi-Auto,5000.0,Petrol,145.0,39.8,2.0
 A5,2019,27990.0,Semi-Auto,50.0,Petrol,145.0,39.8,2.0
 Q3,2019,27990.0,Semi-Auto,6000.0,Diesel,145.0,48.7,2.0
 A6,2018,23490.0,Semi-Auto,11551.0,Diesel,150.0,61.4,2.0
 A5,2015,12490.0,Semi-Auto,52357.0,Diesel,125.0,60.1,2.0
 A4,2019,20991.0,Semi-Auto,10577.0,Diesel,145.0,51.4,2.0
 A4,2016,17490.0,Manual,29955.0,Petrol,150.0,48.7,2.0
 Q5,2016,18890.0,Manual,42555.0,Diesel,205.0,47.9,2.0
 Q2,2019,20790.0,Manual,8345.0,Diesel,145.0,47.9,1.6
 Q2,2017,21390.0,Semi-Auto,20122.0,Diesel,145.0,57.7,2.0
 Q5,2017,36230.0,Semi-Auto,17503.0,Petrol,145.0,34.0,3.0
 Q7,2017,47490.0,Semi-Auto,21375.0,Diesel,145.0,39.2,4.0
 Q5,2019,34583.0,Semi-Auto,6051.0,Diesel,145.0,38.2,2.0
 RS6,2016,47992.0,Semi-Auto,28639.0,Petrol,325.0,29.4,4.0
 A4,2016,13990.0,Semi-Auto,53340.0,Petrol,30.0,53.3,2.0
 A6,2016,16710.0,Semi-Auto,69030.0,Diesel,145.0,56.5,2.0
 A3,2015,9998.0,Manual,27890.0,Diesel,0.0,74.3,1.6
 A1,2013,8998.0,Manual,53529.0,Petrol,125.0,52.3,1.4
 A1,2015,11998.0,Semi-Auto,12277.0,Diesel,0.0,76.3,1.6
 Q5,2019,31998.0,Semi-Auto,250.0,Petrol,150.0,33.2,2.0
 Q5,2019,31998.0,Semi-Auto,65.0,Petrol,150.0,33.2,2.0
 A3,2016,17870.0,Semi-Auto,42334.0,Diesel,125.0,57.6,2.0
 Q3,2018,24477.0,Semi-Auto,26388.0,Petrol,150.0,40.4,2.0
 A4,2017,18101.0,Manual,22309.0,Petrol,150.0,51.4,1.4
 A6,2016,18243.0,Semi-Auto,46331.0,Diesel,150.0,55.4,2.0
 Q5,2017,19690.0,Manual,29887.0,Diesel,205.0,47.9,2.0
 A1,2018,15290.0,Manual,21633.0,Petrol,150.0,47.9,1.0
 A3,2019,29490.0,Semi-Auto,355.0,Petrol,150.0,34.9,2.0
 A3,2016,16298.0,Semi-Auto,43014.0,Diesel,125.0,57.6,2.0
 Q3,2017,19998.0,Manual,15449.0,Petrol,145.0,49.6,1.4
 A1,2016,11000.0,Manual,23707.0,Petrol,30.0,55.4,1.4
 A3,2016,11679.0,Semi-Auto,44696.0,Diesel,20.0,70.6,1.6
 A1,2017,14399.0,Manual,25168.0,Petrol,30.0,55.4,1.4
 TT,2016,19690.0,Semi-Auto,30499.0,Petrol,165.0,43.5,2.0
 Q3,2019,32390.0,Semi-Auto,14600.0,Petrol,150.0,37.2,1.5
 Q3,2015,16490.0,Semi-Auto,18776.0,Diesel,150.0,55.4,2.0
 A3,2015,15998.0,Semi-Auto,24120.0,Diesel,20.0,70.6,1.6
 A1,2016,11698.0,Manual,24015.0,Petrol,0.0,67.3,1.0
 A3,2018,18998.0,Manual,9118.0,Petrol,145.0,58.9,1.4
 Q5,2019,30998.0,Semi-Auto,19.0,Petrol,145.0,33.2,2.0
 Q5,2019,34998.0,Semi-Auto,21.0,Petrol,145.0,32.1,2.0
 Q5,2019,34998.0,Semi-Auto,19.0,Petrol,150.0,32.1,2.0
 A3,2018,20977.0,Manual,10045.0,Petrol,145.0,42.2,1.5
 A1,2016,10920.0,Manual,24800.0,Petrol,0.0,67.3,1.0
 A5,2016,11899.0,Manual,46783.0,Diesel,20.0,67.3,2.0
 A1,2017,11201.0,Manual,17425.0,Petrol,145.0,67.3,1.0
 A4,2017,17995.0,Manual,40133.0,Diesel,145.0,62.8,2.0
 A3,2017,17985.0,Manual,27691.0,Petrol,150.0,55.4,1.5
 Q2,2017,21985.0,Semi-Auto,11126.0,Diesel,145.0,57.7,2.0
 A3,2016,17798.0,Semi-Auto,26054.0,Petrol,30.0,56.5,1.4
 A1,2016,17798.0,Manual,19118.0,Petrol,235.0,39.8,2.0
 Q3,2017,25498.0,Semi-Auto,16078.0,Petrol,145.0,40.4,2.0
 A3,2017,17998.0,Manual,19349.0,Petrol,30.0,60.1,1.4
 A4,2018,19998.0,Manual,13268.0,Petrol,145.0,51.4,1.4
 Q2,2019,21990.0,Semi-Auto,5445.0,Diesel,150.0,47.9,1.6
 Q2,2018,19690.0,Manual,12554.0,Petrol,150.0,53.3,1.0
 A3,2019,23269.0,Semi-Auto,5665.0,Diesel,150.0,52.3,1.6
 Q2,2020,27490.0,Semi-Auto,4554.0,Petrol,150.0,42.2,1.5
 Q2,2020,28990.0,Semi-Auto,5445.0,Petrol,150.0,42.2,1.5
 Q2,2020,28990.0,Semi-Auto,5665.0,Petrol,150.0,42.2,1.5
 A1,2015,9399.0,Manual,51445.0,Diesel,0.0,80.7,1.6
 A5,2013,12640.0,Manual,46022.0,Diesel,30.0,60.1,2.0
 A4,2016,12270.0,Manual,55885.0,Diesel,0.0,74.3,2.0
 Q3,2017,20298.0,Semi-Auto,12122.0,Diesel,150.0,55.4,2.0
 Q3,2016,17298.0,Manual,32155.0,Petrol,150.0,49.6,1.4
 A4,2016,14798.0,Manual,32879.0,Diesel,0.0,74.3,2.0
 Q5,2019,31998.0,Semi-Auto,21.0,Petrol,145.0,33.2,2.0
 A4,2014,12898.0,Manual,43012.0,Diesel,150.0,55.4,2.0
 Q3,2016,16898.0,Semi-Auto,15274.0,Petrol,150.0,47.9,1.4
 Q2,2018,17498.0,Manual,21941.0,Diesel,145.0,64.2,1.6
 A4,2014,9198.0,Manual,60667.0,Diesel,30.0,65.7,2.0
 A4,2016,19498.0,Semi-Auto,16922.0,Diesel,30.0,65.7,2.0
 Q5,2016,20498.0,Semi-Auto,33657.0,Diesel,200.0,47.1,2.0
 A6,2016,16998.0,Semi-Auto,39333.0,Diesel,20.0,64.2,2.0
 A6,2017,19790.0,Semi-Auto,43442.0,Diesel,145.0,61.4,2.0
 Q3,2015,14640.0,Automatic,60889.0,Diesel,160.0,50.4,2.0
 A1,2016,13180.0,Manual,14722.0,Diesel,20.0,72.4,1.6
 A3,2015,13923.0,Manual,38146.0,Petrol,30.0,57.6,1.4
 A6,2016,16420.0,Manual,52576.0,Diesel,30.0,61.4,2.0
 A4,2017,15700.0,Manual,17789.0,Petrol,145.0,52.3,1.4
 A4,2018,17990.0,Manual,40442.0,Diesel,145.0,68.9,2.0
 A4,2015,14998.0,Manual,54654.0,Diesel,145.0,55.4,2.0
 A1,2016,11998.0,Manual,20527.0,Petrol,0.0,67.3,1.0
 Q2,2017,16498.0,Manual,31362.0,Diesel,145.0,64.2,1.6
 Q5,2019,34998.0,Semi-Auto,85.0,Petrol,145.0,32.1,2.0
 Q5,2016,27998.0,Semi-Auto,56971.0,Diesel,235.0,42.2,3.0
 A3,2017,18998.0,Semi-Auto,19588.0,Petrol,30.0,56.5,1.4
 A3,2017,19498.0,Semi-Auto,14413.0,Petrol,145.0,56.5,1.5
 A4,2018,17498.0,Manual,17288.0,Petrol,145.0,52.3,1.4
 Q3,2017,23798.0,Semi-Auto,20969.0,Petrol,145.0,40.4,2.0
 A5,2016,16498.0,Manual,26765.0,Diesel,150.0,54.3,2.0
 A4,2018,27390.0,Semi-Auto,10223.0,Petrol,150.0,36.7,3.0
 Q5,2018,37495.0,Semi-Auto,19443.0,Petrol,145.0,34.0,3.0
 Q2,2017,20890.0,Semi-Auto,14703.0,Petrol,150.0,52.3,1.4
 A4,2017,16380.0,Manual,38331.0,Diesel,20.0,68.9,2.0
 TT,2015,14640.0,Manual,39255.0,Petrol,145.0,47.9,2.0
 A5,2018,24980.0,Semi-Auto,10147.0,Diesel,145.0,62.8,2.0
 Q3,2016,16790.0,Manual,39697.0,Petrol,145.0,49.6,1.4
 A6,2016,13498.0,Semi-Auto,78545.0,Diesel,20.0,67.3,2.0
 A4,2018,19998.0,Manual,17204.0,Petrol,145.0,51.4,1.4
 TT,2015,15998.0,Manual,23065.0,Petrol,145.0,47.9,2.0
 A4,2018,18298.0,Manual,23319.0,Petrol,145.0,51.4,1.4
 A4,2018,18298.0,Manual,15529.0,Petrol,145.0,50.4,1.4
 A4,2018,17798.0,Semi-Auto,10730.0,Petrol,145.0,51.4,1.4
 A3,2014,8280.0,Manual,81457.0,Diesel,0.0,74.3,1.6
 TT,2013,9250.0,Manual,67691.0,Diesel,145.0,53.3,2.0
 A4,2013,10210.0,Manual,36219.0,Petrol,145.0,49.6,1.8
 Q3,2016,19291.0,Manual,19122.0,Diesel,145.0,52.3,2.0
 A5,2016,17950.0,Semi-Auto,31661.0,Diesel,125.0,58.9,2.0
 A1,2016,9250.0,Manual,61306.0,Diesel,0.0,80.7,1.6
 A3,2016,10000.0,Manual,75308.0,Diesel,20.0,68.9,2.0
 Q3,2016,18620.0,Semi-Auto,30647.0,Diesel,145.0,51.4,2.0
 A4,2015,8999.0,Manual,85782.0,Diesel,30.0,64.2,2.0
 A1,2015,8000.0,Manual,92760.0,Diesel,0.0,80.7,1.6
 A4,2016,11000.0,Semi-Auto,73722.0,Diesel,0.0,72.4,2.0
 A3,2015,8000.0,Manual,91567.0,Diesel,20.0,70.6,1.6
 A4,2013,11850.0,Manual,81171.0,Diesel,125.0,58.9,2.0
 A3,2016,8600.0,Manual,90818.0,Diesel,0.0,83.1,1.6
 TT,2017,17490.0,Manual,14000.0,Petrol,145.0,47.1,1.8
 A1,2015,8390.0,Manual,54000.0,Diesel,0.0,80.7,1.6
 Q3,2013,11190.0,Manual,60000.0,Diesel,150.0,54.3,2.0
